Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure_Days,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Education_Encoded,Customer_Activity_Level_Encoded,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Deals,Preferred_Shopping_Channel_None,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wines,Income_log,Total_Spending_log,Avg_Spending_Per_Purchase_log,MntWines_log,MntFruits_log,MntMeatProducts_log,MntFishProducts_log,MntSweetProducts_log,MntGoldProds_log,Customer_Age_scaled,Customer_Tenure_Days_scaled,Recency_scaled,Total_Purchases_scaled,Digital_Engagement_scaled,Deal_Dependency_scaled,Income_log_scaled,Total_Spending_log_scaled,Avg_Spending_Per_Purchase_log_scaled,MntWines_log_scaled,MntFruits_log_scaled,MntMeatProducts_log_scaled,MntFishProducts_log_scaled,MntSweetProducts_log_scaled,MntGoldProds_log_scaled,Total_Children_scaled,Family_Size_scaled,Total_Campaign_Acceptance_scaled,NumDealsPurchases_scaled,NumWebPurchases_scaled,NumCatalogPurchases_scaled,NumStorePurchases_scaled,NumWebVisitsMonth_scaled,Education_Encoded_scaled,Customer_Activity_Level_Encoded_scaled
61559.0,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,49,348,1,2,530,17,0,31.176470588235293,7,0.058823529411764705,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,11.027767587952816,6.274762021241939,3.471235458365765,5.634789603169249,4.430816798843313,4.48863636973214,3.4965075614664802,2.70805020110221,3.5553480614894135,0.2777777777777778,-0.02586206896551724,-0.82,0.15384615384615385,-0.5,-0.6230936819172113,0.2768130932123715,0.10754461514962649,0.18919009826899513,0.1563716769550384,0.7883600527976249,0.1028062048829766,0.3659582635642842,0.18029903213524281,0.19332305418233545,0.0,-1.0,0.0,-0.5,0.0,0.0,1.0,-0.75,0.0,0.5
33629.0,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,51,691,2,4,152,13,0,11.692307692307692,12,0.38461538461538464,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10.423173804734315,5.030437921392435,2.540996116439044,4.890349128221754,0.0,2.833213344056216,0.0,0.0,1.6094379124341003,0.3888888888888889,0.9597701149425287,0.0,-0.15384615384615385,0.75,1.2592592592592595,-0.6484378010833263,-0.3525946977752159,-0.4425504630547031,-0.09130599661433335,-0.7755238700769802,-0.5295595783247905,-1.007628303794069,-0.7755238700769802,-0.9247165705944205,1.0,1.0,0.0,1.5,-0.25,-0.25,-0.2,0.75,2.0,0.0
68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,23,267,0,2,1598,24,0,66.58333333333333,6,0.041666666666666664,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.137256994896104,7.377133712833954,4.213361404327412,6.824373670043086,0.0,6.226536669287466,4.605170185988092,3.4339872044851463,3.828641396489095,-1.1666666666666667,-0.25862068965517243,0.14,0.6923076923076923,-0.75,-0.7222222222222222,0.4443721626273656,0.5151912667079268,0.6931798141883886,0.5521500153363361,-0.7755238700769802,0.7666780171145301,0.8014911666123883,0.436522943019284,0.3503461201575912,-1.0,-1.0,0.0,-0.5,0.0,1.75,1.0,-1.0,2.0,0.0
34377.0,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,51,527,1,2,114,8,0,14.25,9,0.25,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,10.445172103888103,4.74493212836325,2.7245795030534206,4.143134726391533,0.0,3.1354942159291497,1.3862943611198906,0.6931471805599453,3.295836866004329,0.3888888888888889,0.4885057471264368,0.12,-0.5384615384615384,0.0,0.48148148148148157,-0.614772311079982,-0.4581720465193257,-0.3178760201642757,-0.3399065643304983,-0.7755238700769802,-0.41408934665237235,-0.4630290774619893,-0.5308733279587541,0.04421863650592419,0.0,-1.0,0.0,0.0,-0.5,0.0,-0.6,0.25,0.0,0.0
8940.0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,28,677,1,2,101,10,0,10.1,11,0.3,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9.098402718735318,4.624972813284271,2.4069451083182885,0.6931471805599453,3.828641396489095,1.3862943611198906,1.6094379124341003,1.9459101490553132,3.7612001156935624,-0.8888888888888888,0.9195402298850575,-0.48,-0.38461538461538464,0.5,0.7703703703703704,-2.675824893177636,-0.5025318695156433,-0.5335866677166263,-1.4877282074983278,0.5758185568959769,-1.0822775493153898,-0.37536818175688036,-0.08870296647731721,0.31159714487129303,0.0,-1.0,0.0,0.5,-0.25,-0.25,-0.4,0.5,-2.0,0.5
26228.0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,41,281,1,3,25,4,0,6.25,9,0.25,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.174620947849,3.258096538021482,1.9810014688665833,1.0986122886681098,1.9459101490553132,1.6094379124341003,1.3862943611198906,0.6931471805599453,2.302585092994046,-0.16666666666666666,-0.21839080459770116,0.02,-0.8461538461538461,0.0,0.48148148148148157,-1.0288151048138465,-1.0079898207268727,-0.8228518726499564,-1.3528286983107507,-0.08870296647731721,-0.9970374962256624,-0.4630290774619893,-0.5308733279587541,-0.5264628207773835,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.0
77297.0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,57,520,0,1,789,22,1,35.86363636363637,9,0.045454545454545456,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.255423361019579,6.672032945461067,3.607225600757097,6.013715156042802,4.127134385045092,4.700480365792417,3.8918202981106265,4.812184355372417,3.7376696182833684,0.7222222222222222,0.46839080459770116,0.7,0.5384615384615384,0.0,-0.7003367003367003,0.6252101714957182,0.2544516549934388,0.2815432003328695,0.2824413931379592,0.6811734851375101,0.18372986754124002,0.5212550147980581,0.9229660673179124,0.29807749263654026,-1.0,-2.0,1.0,-0.5,0.25,1.25,0.8,-0.5,-1.0,-0.5
40211.0,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,33,335,2,4,87,7,1,12.428571428571429,10,0.2857142857142857,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.60192073752531,4.477336814478207,2.597384633214691,3.9512437185814275,0.6931471805599453,2.0794415416798357,1.0986122886681098,0.6931471805599453,3.258096538021482,-0.6111111111111112,-0.06321839080459771,-0.38,-0.6153846153846154,0.25,0.6878306878306878,-0.37488924003616375,-0.5571262690469321,-0.40425611058593375,-0.40374930259193015,-0.5308733279587541,-0.8174977601529947,-0.576043627965019,-0.5308733279587541,0.022534602349784674,1.0,1.0,1.0,0.0,-0.5,-0.25,-0.6,0.5,0.0,0.5
33438.0,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,56,281,2,3,90,11,0,8.181818181818182,7,0.36363636363636365,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10.417478162445276,4.51085950651685,2.217225244042889,4.143134726391533,0.6931471805599453,2.833213344056216,1.3862943611198906,1.0986122886681098,1.9459101490553132,0.6666666666666666,-0.21839080459770116,0.64,-0.3076923076923077,-0.5,1.1380471380471382,-0.6571542289854923,-0.5447298937907445,-0.6624284916964146,-0.3399065643304983,-0.5308733279587541,-0.5295595783247905,-0.4630290774619893,-0.3877619350384901,-0.731393516412085,1.0,0.0,0.0,1.0,-0.5,-0.25,-0.2,-0.25,2.0,-0.5
75032.0,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,55,428,1,3,1215,20,0,60.75,8,0.1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.225683295746833,7.103322062526113,4.123093975508087,6.859614903654202,2.5649493574615367,5.198497031265826,3.871201010907891,2.5649493574615367,2.5649493574615367,0.6111111111111112,0.20402298850574713,0.5,0.38461538461538464,-0.25,-0.38518518518518513,0.5796969314429741,0.413938301617316,0.6318777453751563,0.563874883943368,0.1297907130420535,0.37397048509216785,0.5131548246991405,0.1297907130420535,-0.3757191474672522,0.0,0.0,0.0,0.0,0.25,0.5,0.8,-0.75,2.0,-0.5
61284.0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,59,261,0,1,811,22,1,36.86363636363637,17,0.045454545454545456,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11.023290393775266,6.699500340161678,3.633991188808527,6.428105272684596,2.772588722239781,4.672828834461906,3.044522437723423,2.0794415416798357,3.828641396489095,0.8333333333333334,-0.27586206896551724,0.54,0.5384615384615384,2.0,-0.7003367003367003,0.2699613391393122,0.26460883842089394,0.29972014346746895,0.42031028056944775,0.20307829839592387,0.17316707966436307,0.18839803133104463,-0.041572243722302185,0.3503461201575912,-1.0,-2.0,1.0,-0.5,1.75,0.0,0.6,0.0,2.0,-0.5
22518.0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,28,616,1,3,61,7,2,8.714285714285714,7,0.2857142857142857,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.02211467629434,4.127134385045092,2.2735975561207935,2.4849066497880004,2.0794415416798357,2.5649493574615367,1.0986122886681098,1.0986122886681098,3.332204510175204,-0.8888888888888888,0.7442528735632183,-0.26,-0.6153846153846154,-0.5,0.6878306878306878,-1.2622058012753348,-0.6866278235723599,-0.6241451440996029,-0.8916042300028858,-0.041572243722302185,-0.6320354792626287,-0.576043627965019,-0.3877619350384901,0.06511398322198858,0.0,0.0,2.0,0.0,-0.5,-0.25,-0.6,-0.25,0.0,0.0
54730.0,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,39,319,1,3,405,18,0,22.5,8,0.2777777777777778,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.91018555548575,6.0063531596017325,3.1570004211501135,5.765191102784844,1.3862943611198906,2.8903717578961645,1.6094379124341003,2.0794415416798357,4.04305126783455,-0.2777777777777778,-0.10919540229885058,0.3,0.23076923076923078,-0.25,0.6419753086419755,0.09686932979140252,0.008289550337331086,-0.024211990689124607,0.19975666358815478,-0.2862227858405282,-0.5077252649352844,-0.37536818175688036,-0.041572243722302185,0.4735371792226165,0.0,0.0,0.0,1.5,0.0,-0.25,0.6,-0.5,1.0,-0.5
38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,92,2,4,72,9,0,8.0,10,0.3333333333333333,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.557191995297144,4.290459441148391,2.1972245773362196,4.04305126783455,0.0,2.70805020110221,0.0,0.0,1.0986122886681098,0.8333333333333334,-0.7614942528735632,0.26,-0.46153846153846156,0.25,0.9629629629629629,-0.44334066956794205,-0.6262317586662209,-0.6760112674860832,-0.3732046439115666,-0.7755238700769802,-0.577371459454412,-1.007628303794069,-0.7755238700769802,-1.2182158819572526,1.0,1.0,0.0,0.5,-0.25,-0.5,-0.4,0.25,1.0,-0.5
44421.0,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,43,500,2,3,189,14,0,13.5,13,0.35714285714285715,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.701490121198454,5.247024072160486,2.6741486494265287,4.709530201312334,1.791759469228055,4.0943445622221,2.0794415416798357,0.6931471805599453,2.0794415416798357,-0.05555555555555555,0.4109195402298851,0.08,-0.07692307692307693,1.0,1.1005291005291007,-0.2225114554059289,-0.27250318253774625,-0.3521244273669841,-0.1514650189423361,-0.14311139292026412,-0.04781188112962177,-0.19072946429594947,-0.5308733279587541,-0.6546718917377307,1.0,0.0,0.0,1.5,0.25,-0.5,-0.2,0.5,0.0,0.0
38197.0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,28,366,1,3,40,5,0,8.0,6,0.2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.5505384372031,3.713572066704308,2.1972245773362196,3.1780538303479458,0.0,2.4849066497880004,1.0986122886681098,0.6931471805599453,1.3862943611198906,-0.8888888888888888,0.02586206896551724,0.74,-0.7692307692307693,-0.75,0.1925925925925927,-0.45352306103083545,-0.8395592672661281,-0.6760112674860832,-0.6609919958489534,-0.7755238700769802,-0.6626115125441394,-0.576043627965019,-0.5308733279587541,-1.0529256415547674,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,-0.25,2.0,-0.5
41986.0,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,36,141,1,2,63,10,0,6.3,7,0.3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.6451153255436,4.1588830833596715,1.9878743481543455,3.332204510175204,1.791759469228055,2.1972245773362196,2.1972245773362196,1.3862943611198906,2.5649493574615367,-0.4444444444444444,-0.6206896551724138,-0.68,-0.38461538461538464,-0.5,0.7703703703703704,-0.30878563079972354,-0.6748874544591233,-0.8181843893223131,-0.6097055827056526,-0.14311139292026412,-0.7725050540976793,-0.1444589521359689,-0.2862227858405282,-0.3757191474672522,0.0,-1.0,0.0,0.5,-0.25,-0.5,-0.2,-0.5,0.0,0.5
28427.0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,31,466,1,3,52,7,0,7.428571428571429,10,0.2857142857142857,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.255129853946785,3.970291913552122,2.1316272948504063,2.9444389791664403,1.3862943611198906,2.995732273553991,1.3862943611198906,1.3862943611198906,1.9459101490553132,-0.7222222222222222,0.3132183908045977,0.36,-0.6153846153846154,0.25,0.6878306878306878,-0.905606862464416,-0.7446266898475834,-0.7205594414786656,-0.7387163872530763,-0.2862227858405282,-0.4674779179008721,-0.4630290774619893,-0.2862227858405282,-0.731393516412085,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.4,0.5,0.0,-0.5
37395.0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,38,59,1,3,39,5,0,7.8,7,0.2,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.529319025811207,3.6888794541139363,2.174751721484161,2.9444389791664403,0.0,2.302585092994046,0.0,0.6931471805599453,2.4849066497880004,-0.3333333333333333,-0.8563218390804598,-0.04,-0.7692307692307693,-0.5,0.1925925925925927,-0.4859965662366971,-0.8486903624470598,-0.691272946852515,-0.7387163872530763,-0.7755238700769802,-0.7322577070632672,-1.007628303794069,-0.5308733279587541,-0.4217083823231789,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,0.0,2.0,0.0
64722.0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,43,35,1,3,805,25,0,32.2,14,0.16,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.07787190418095,6.692083742506628,3.502549875922443,5.717027701406222,0.0,5.638354669333745,4.110873864173311,4.997212273764115,2.772588722239781,-0.05555555555555555,-0.9252873563218391,-0.04,0.7692307692307693,1.25,-0.038518518518518445,0.3534911284236626,0.2618662505777047,0.21045622498839042,0.1837325493626535,-0.7755238700769802,0.5419945583849547,0.6073091790136942,0.9882728042002115,-0.25641814192069373,0.0,0.0,0.0,1.0,1.0,0.0,1.2,0.0,0.0,0.0
55249.0,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,58,74,1,3,130,8,0,16.25,5,0.125,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.91962361938,4.875197323201151,2.847812143477369,4.584967478670572,0.6931471805599453,2.995732273553991,1.0986122886681098,0.0,2.4849066497880004,0.7777777777777778,-0.8132183908045977,0.64,-0.5384615384615384,-1.0,-0.2407407407407407,0.11131303943738496,-0.41000120641586546,-0.23418674373184625,-0.19290742622084192,-0.5308733279587541,-0.4674779179008721,-0.576043627965019,-0.7755238700769802,-0.4217083823231789,0.0,0.0,0.0,-0.5,-0.5,-0.25,-0.2,-0.75,1.0,-0.5
84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,269,0,2,1631,24,3,67.95833333333333,7,0.041666666666666664,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.349311818841736,7.397561535524052,4.233502457463217,6.905753276311464,2.772588722239781,6.028278520230698,4.605170185988092,3.4339872044851463,4.343805421853684,-0.1111111111111111,-0.25287356321839083,0.98,0.6923076923076923,-0.5,-0.7222222222222222,0.7688940497875985,0.5227452828186081,0.7068579286694531,0.5792252647818541,0.20307829839592387,0.690944100308332,0.8014911666123883,0.436522943019284,0.6463380979458401,-1.0,-1.0,3.0,-0.5,0.25,1.0,1.4,-1.0,0.0,-0.5
28691.0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,25,361,1,3,34,5,0,6.8,9,0.2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.264373617246324,3.5553480614894135,2.0541237336955462,1.791759469228055,1.6094379124341003,2.6390573296152584,2.1972245773362196,0.0,1.6094379124341003,-1.0555555555555556,0.011494252873563218,0.14,-0.7692307692307693,0.0,0.1925925925925927,-0.8914605042037902,-0.8980690116780572,-0.7731933616127528,-1.1222164641568182,-0.20746290290324726,-0.6037264941113603,-0.1444589521359689,-0.7755238700769802,-0.9247165705944205,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0
44213.0,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,62,213,2,3,152,12,0,12.666666666666666,8,0.3333333333333333,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10.696796759995054,5.030437921392435,2.614959778036198,4.564348191467836,2.4849066497880004,3.58351893845611,0.0,1.6094379124341003,2.0794415416798357,1.0,-0.41379310344827586,-0.02,-0.23076923076923078,-0.25,0.9629629629629629,-0.22969402454777613,-0.3525946977752159,-0.39232054588288895,-0.19976752754108867,0.10153914919796193,-0.24294547577288908,-1.007628303794069,-0.20746290290324726,-0.6546718917377307,1.0,0.0,0.0,1.0,-0.5,-0.25,0.0,0.0,0.0,0.0
25707.0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,30,163,1,2,21,5,0,4.2,8,0.2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10.154557506491177,3.091042453358316,1.6486586255873816,0.6931471805599453,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.9459101490553132,1.3862943611198906,-0.7777777777777778,-0.5574712643678161,-0.62,-0.7692307692307693,-0.25,0.1925925925925927,-1.0595195506322492,-1.0697648452140578,-1.0485512651635616,-1.4877282074983278,-0.08870296647731721,-1.1921710908689298,-0.4630290774619893,-0.08870296647731721,-1.0529256415547674,0.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.4,0.25,-2.0,0.5
59062.0,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,47,270,3,5,71,7,0,10.142857142857142,6,0.2857142857142857,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.986359949808731,4.276666119016055,2.4107986776342782,3.8501476017100584,0.6931471805599453,2.5649493574615367,1.3862943611198906,0.0,2.302585092994046,0.16666666666666666,-0.25,0.5,-0.6153846153846154,-0.75,0.6878306878306878,0.21344417463114823,-0.6313323990618314,-0.5309696465554476,-0.4373842967603544,-0.5308733279587541,-0.6320354792626287,-0.4630290774619893,-0.7755238700769802,-0.5264628207773835,2.0,2.0,0.0,0.0,-0.5,-0.5,-0.4,-0.5,2.0,-0.5
76624.0,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,52,37,1,2,899,23,1,39.08695652173913,6,0.043478260869565216,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,11.246678673238513,6.802394763324311,3.6910510076274443,6.021023349349527,4.672828834461906,4.997212273764115,4.007333185232471,4.7535901911063645,4.204692619390966,0.4444444444444444,-0.9195402298850575,0.38,0.6153846153846154,-0.75,-0.7117552334943639,0.6118275823683607,0.30265822538011,0.3384703879959689,0.28487285190077355,0.8737796828181837,0.2970804144871734,0.566633709772423,0.9022848982174715,0.56640962563556,0.0,-1.0,1.0,-0.5,0.25,2.0,0.4,-1.25,0.0,-0.5
66000.0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,67,71,0,2,711,10,0,71.1,2,0.1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11.097425172408931,6.568077911411976,4.278054044290903,5.501258210544727,3.9512437185814275,5.602118820879701,4.624972813284271,0.0,3.828641396489095,1.2777777777777777,-0.8218390804597702,-0.26,-0.38461538461538464,-1.75,-0.38518518518518513,0.38341482168103136,0.21601006413442314,0.7371136308332529,0.11194536513198428,0.6190917972785056,0.5281525915085524,0.8092705357040504,-0.7755238700769802,0.3503461201575912,-1.0,-1.0,0.0,-0.5,-0.75,0.25,0.0,-1.25,1.0,0.0
27683.0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,36,695,1,3,351,16,0,21.9375,14,0.25,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10.228609907961754,5.863631175598097,3.132773125814789,5.030437921392435,2.302585092994046,4.804021044733257,2.5649493574615367,2.5649493574615367,3.828641396489095,-0.4444444444444444,0.9712643678160919,0.82,0.07692307692307693,1.25,0.48148148148148157,-0.9461921354533308,-0.044487692879806716,-0.04066513824445401,-0.04469801712732006,0.03718763921497886,0.22328204333966115,0.0,0.1297907130420535,0.3503461201575912,0.0,0.0,0.0,1.0,0.5,0.0,-0.2,0.5,2.0,-0.5
1730.0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,43,43,0,1,8,15,0,0.5333333333333333,20,1.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.456454555176209,2.1972245773362196,0.4274440148269396,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.05555555555555555,-0.9022988505747126,0.32,0.0,2.75,4.814814814814815,-5.1886095907523355,-1.4002902633125198,-1.8778978310705505,-1.4877282074983278,-0.5308733279587541,-1.0822775493153898,-0.7353286906280291,-0.5308733279587541,-1.451179391371804,-1.0,-2.0,0.0,6.5,-1.0,-0.5,-1.0,3.5,0.0,-0.5
7500.0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,22,574,1,2,119,11,0,10.818181818181818,12,0.36363636363636365,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,8.922791623969637,4.787491742782046,2.469639177657212,2.3978952727983707,2.8903717578961645,2.9444389791664403,2.1972245773362196,3.295836866004329,3.713572066704308,-1.2222222222222223,0.6235632183908046,0.28,-0.3076923076923077,0.75,1.1380471380471382,-2.944574468496162,-0.4424339026230696,-0.4910101126616603,-0.9205531871755583,0.2446505421182259,-0.48707177625345005,-0.1444589521359689,0.38776193503849,0.28423203449009354,0.0,-1.0,0.0,1.0,-0.25,0.0,-0.6,0.75,-2.0,-0.5
40521.0,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,46,451,2,4,21,4,0,5.25,5,0.25,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.609600315486096,3.091042453358316,1.8325814637483102,2.5649493574615367,0.0,1.791759469228055,0.0,0.0,1.6094379124341003,0.1111111111111111,0.27011494252873564,0.66,-0.8461538461538461,-1.0,0.48148148148148157,-0.36313666074531264,-1.0697648452140578,-0.9236462952454159,-0.864973770899795,-0.7755238700769802,-0.9273913017065346,-1.007628303794069,-0.7755238700769802,-0.9247165705944205,1.0,1.0,0.0,-0.5,-1.0,-0.25,-0.6,-0.25,0.0,-0.5
20427.0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,41,98,1,3,10,4,0,2.5,9,0.25,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.924661787767535,2.3978952727983707,1.252762968495368,1.791759469228055,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,-0.16666666666666666,-0.7442528735632183,0.28,-0.8461538461538461,0.0,0.48148148148148157,-1.4113445697574083,-1.3260841332976208,-1.3174103999738638,-1.1222164641568182,-0.7755238700769802,-0.9970374962256624,-1.007628303794069,-0.7755238700769802,-1.451179391371804,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.6,0.5,2.0,-0.5
65106.0,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,39,37,1,3,973,27,1,36.03703703703704,14,0.1111111111111111,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.083787349297781,6.881411303642535,3.611918412977808,6.673297967767654,2.995732273553991,4.897839799950911,2.5649493574615367,0.0,2.995732273553991,-0.2777777777777778,-0.9195402298850575,0.12,0.9230769230769231,1.25,-0.32098765432098764,0.36254393550905467,0.33187779653212995,0.2847301649051895,0.5018866568386978,0.28183818133320476,0.25912047841190844,0.0,-0.7755238700769802,-0.12820907096034687,0.0,0.0,1.0,0.5,1.0,0.25,1.6,0.0,0.0,0.0
69969.0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,49,307,0,2,1536,13,3,118.15384615384616,7,0.07692307692307693,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.155821857739943,7.337587743538596,4.780415482955332,6.78332520060396,3.4011973816621555,6.244166900663736,3.6635616461296463,3.4011973816621555,3.8066624897703196,0.2777777777777778,-0.14367816091954022,0.3,-0.15384615384615385,-0.5,-0.5185185185185185,0.4727832320520256,0.5005675403469941,1.078275397429711,0.5384930612125247,0.42494957425346885,0.7734127035961545,0.43158467582904997,0.42494957425346885,0.33771794786875625,-1.0,-1.0,3.0,-0.5,0.0,0.0,0.2,-0.75,2.0,-0.5
67433.0,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,62,349,2,4,992,28,1,35.42857142857143,10,0.14285714285714285,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.118904620746322,6.900730664045173,3.5953533961031128,6.423246963533519,3.367295829986474,5.560681631015528,2.5649493574615367,3.8918202981106265,3.4339872044851463,1.0,-0.022988505747126436,0.04,1.0,0.25,-0.13756613756613756,0.41628627907073995,0.3390219137463608,0.2734805944053203,0.4186939059249816,0.4129838139810195,0.5123237304766795,0.0,0.5981179371223457,0.12359411675246054,1.0,1.0,1.0,1.0,0.5,0.75,1.6,-0.5,0.0,0.0
