ID,Customer_Age_scaled,Customer_Tenure_Days_scaled,Recency_scaled,Total_Purchases_scaled,Digital_Engagement_scaled,Deal_Dependency_scaled,Income_log_scaled,Total_Spending_log_scaled,Avg_Spending_Per_Purchase_log_scaled,MntWines_log_scaled,MntFruits_log_scaled,MntMeatProducts_log_scaled,MntFishProducts_log_scaled,MntSweetProducts_log_scaled,MntGoldProds_log_scaled,Total_Children_scaled,Family_Size_scaled,Total_Campaign_Acceptance_scaled,NumDealsPurchases_scaled,NumWebPurchases_scaled,NumCatalogPurchases_scaled,NumStorePurchases_scaled,NumWebVisitsMonth_scaled,Education_Encoded_scaled,Customer_Activity_Level_Encoded_scaled,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Preferred_Shopping_Channel_Catalog,Preferred_Shopping_Channel_Deals,Preferred_Shopping_Channel_None,Preferred_Shopping_Channel_Store,Preferred_Shopping_Channel_Web,Product_Preference_Fish,Product_Preference_Fruits,Product_Preference_Gold,Product_Preference_Meat,Product_Preference_Sweets,Product_Preference_Wines
833,0.8333333333333334,-0.7614942528735632,0.26,-0.46153846153846156,0.25,0.9629629629629629,-0.44334066956794205,-0.6262317586662209,-0.6760112674860832,-0.3732046439115666,-0.7755238700769802,-0.577371459454412,-1.007628303794069,-0.7755238700769802,-1.2182158819572526,1.0,1.0,0.0,0.5,-0.25,-0.5,-0.4,0.25,1.0,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6230,-0.05555555555555555,0.4109195402298851,0.08,-0.07692307692307693,1.0,1.1005291005291007,-0.2225114554059289,-0.27250318253774625,-0.3521244273669841,-0.1514650189423361,-0.14311139292026412,-0.04781188112962177,-0.19072946429594947,-0.5308733279587541,-0.6546718917377307,1.0,0.0,0.0,1.5,0.25,-0.5,-0.2,0.5,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7325,-0.8888888888888888,0.02586206896551724,0.74,-0.7692307692307693,-0.75,0.1925925925925927,-0.45352306103083545,-0.8395592672661281,-0.6760112674860832,-0.6609919958489534,-0.7755238700769802,-0.6626115125441394,-0.576043627965019,-0.5308733279587541,-1.0529256415547674,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,-0.25,2.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1307,-0.4444444444444444,-0.6206896551724138,-0.68,-0.38461538461538464,-0.5,0.7703703703703704,-0.30878563079972354,-0.6748874544591233,-0.8181843893223131,-0.6097055827056526,-0.14311139292026412,-0.7725050540976793,-0.1444589521359689,-0.2862227858405282,-0.3757191474672522,0.0,-1.0,0.0,0.5,-0.25,-0.5,-0.2,-0.5,0.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1502,-0.7222222222222222,0.3132183908045977,0.36,-0.6153846153846154,0.25,0.6878306878306878,-0.905606862464416,-0.7446266898475834,-0.7205594414786656,-0.7387163872530763,-0.2862227858405282,-0.4674779179008721,-0.4630290774619893,-0.2862227858405282,-0.731393516412085,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.4,0.5,0.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6211,-0.3333333333333333,-0.8563218390804598,-0.04,-0.7692307692307693,-0.5,0.1925925925925927,-0.4859965662366971,-0.8486903624470598,-0.691272946852515,-0.7387163872530763,-0.7755238700769802,-0.7322577070632672,-1.007628303794069,-0.5308733279587541,-0.4217083823231789,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,0.0,2.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
843,-0.05555555555555555,-0.9252873563218391,-0.04,0.7692307692307693,1.25,-0.038518518518518445,0.3534911284236626,0.2618662505777047,0.21045622498839042,0.1837325493626535,-0.7755238700769802,0.5419945583849547,0.6073091790136942,0.9882728042002115,-0.25641814192069373,0.0,0.0,0.0,1.0,1.0,0.0,1.2,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4174,0.7777777777777778,-0.8132183908045977,0.64,-0.5384615384615384,-1.0,-0.2407407407407407,0.11131303943738496,-0.41000120641586546,-0.23418674373184625,-0.19290742622084192,-0.5308733279587541,-0.4674779179008721,-0.576043627965019,-0.7755238700769802,-0.4217083823231789,0.0,0.0,0.0,-0.5,-0.5,-0.25,-0.2,-0.75,1.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9757,-0.1111111111111111,-0.25287356321839083,0.98,0.6923076923076923,-0.5,-0.7222222222222222,0.7688940497875985,0.5227452828186081,0.7068579286694531,0.5792252647818541,0.20307829839592387,0.690944100308332,0.8014911666123883,0.436522943019284,0.6463380979458401,-1.0,-1.0,3.0,-0.5,0.25,1.0,1.4,-1.0,0.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
6918,-1.0555555555555556,0.011494252873563218,0.14,-0.7692307692307693,0.0,0.1925925925925927,-0.8914605042037902,-0.8980690116780572,-0.7731933616127528,-1.1222164641568182,-0.20746290290324726,-0.6037264941113603,-0.1444589521359689,-0.7755238700769802,-0.9247165705944205,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
286,1.0,-0.41379310344827586,-0.02,-0.23076923076923078,-0.25,0.9629629629629629,-0.22969402454777613,-0.3525946977752159,-0.39232054588288895,-0.19976752754108867,0.10153914919796193,-0.24294547577288908,-1.007628303794069,-0.20746290290324726,-0.6546718917377307,1.0,0.0,0.0,1.0,-0.5,-0.25,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
11086,-0.7777777777777778,-0.5574712643678161,-0.62,-0.7692307692307693,-0.25,0.1925925925925927,-1.0595195506322492,-1.0697648452140578,-1.0485512651635616,-1.4877282074983278,-0.08870296647731721,-1.1921710908689298,-0.4630290774619893,-0.08870296647731721,-1.0529256415547674,0.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.4,0.25,-2.0,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1921,0.16666666666666666,-0.25,0.5,-0.6153846153846154,-0.75,0.6878306878306878,0.21344417463114823,-0.6313323990618314,-0.5309696465554476,-0.4373842967603544,-0.5308733279587541,-0.6320354792626287,-0.4630290774619893,-0.7755238700769802,-0.5264628207773835,2.0,2.0,0.0,0.0,-0.5,-0.5,-0.4,-0.5,2.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4138,0.4444444444444444,-0.9195402298850575,0.38,0.6153846153846154,-0.75,-0.7117552334943639,0.6118275823683607,0.30265822538011,0.3384703879959689,0.28487285190077355,0.8737796828181837,0.2970804144871734,0.566633709772423,0.9022848982174715,0.56640962563556,0.0,-1.0,1.0,-0.5,0.25,2.0,0.4,-1.25,0.0,-0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7718,1.2777777777777777,-0.8218390804597702,-0.26,-0.38461538461538464,-1.75,-0.38518518518518513,0.38341482168103136,0.21601006413442314,0.7371136308332529,0.11194536513198428,0.6190917972785056,0.5281525915085524,0.8092705357040504,-0.7755238700769802,0.3503461201575912,-1.0,-1.0,0.0,-0.5,-0.75,0.25,0.0,-1.25,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1291,-0.4444444444444444,0.9712643678160919,0.82,0.07692307692307693,1.25,0.48148148148148157,-0.9461921354533308,-0.044487692879806716,-0.04066513824445401,-0.04469801712732006,0.03718763921497886,0.22328204333966115,0.0,0.1297907130420535,0.3503461201575912,0.0,0.0,0.0,1.0,0.5,0.0,-0.2,0.5,2.0,-0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6862,-0.05555555555555555,-0.9022988505747126,0.32,0.0,2.75,4.814814814814815,-5.1886095907523355,-1.4002902633125198,-1.8778978310705505,-1.4877282074983278,-0.5308733279587541,-1.0822775493153898,-0.7353286906280291,-0.5308733279587541,-1.451179391371804,-1.0,-2.0,0.0,6.5,-1.0,-0.5,-1.0,3.5,0.0,-0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4136,-1.2222222222222223,0.6235632183908046,0.28,-0.3076923076923077,0.75,1.1380471380471382,-2.944574468496162,-0.4424339026230696,-0.4910101126616603,-0.9205531871755583,0.2446505421182259,-0.48707177625345005,-0.1444589521359689,0.38776193503849,0.28423203449009354,0.0,-1.0,0.0,1.0,-0.25,0.0,-0.6,0.75,-2.0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
803,0.1111111111111111,0.27011494252873564,0.66,-0.8461538461538461,-1.0,0.48148148148148157,-0.36313666074531264,-1.0697648452140578,-0.9236462952454159,-0.864973770899795,-0.7755238700769802,-0.9273913017065346,-1.007628303794069,-0.7755238700769802,-0.9247165705944205,1.0,1.0,0.0,-0.5,-1.0,-0.25,-0.6,-0.25,0.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4298,-0.16666666666666666,-0.7442528735632183,0.28,-0.8461538461538461,0.0,0.48148148148148157,-1.4113445697574083,-1.3260841332976208,-1.3174103999738638,-1.1222164641568182,-0.7755238700769802,-0.9970374962256624,-1.007628303794069,-0.7755238700769802,-1.451179391371804,0.0,0.0,0.0,-0.5,-0.75,-0.5,-0.6,0.5,2.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
10833,-0.2777777777777778,-0.9195402298850575,0.12,0.9230769230769231,1.25,-0.32098765432098764,0.36254393550905467,0.33187779653212995,0.2847301649051895,0.5018866568386978,0.28183818133320476,0.25912047841190844,0.0,-0.7755238700769802,-0.12820907096034687,0.0,0.0,1.0,0.5,1.0,0.25,1.6,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9606,0.2777777777777778,-0.14367816091954022,0.3,-0.15384615384615385,-0.5,-0.5185185185185185,0.4727832320520256,0.5005675403469941,1.078275397429711,0.5384930612125247,0.42494957425346885,0.7734127035961545,0.43158467582904997,0.42494957425346885,0.33771794786875625,-1.0,-1.0,3.0,-0.5,0.0,0.0,0.2,-0.75,2.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8534,1.0,-0.022988505747126436,0.04,1.0,0.25,-0.13756613756613756,0.41628627907073995,0.3390219137463608,0.2734805944053203,0.4186939059249816,0.4129838139810195,0.5123237304766795,0.0,0.5981179371223457,0.12359411675246054,1.0,1.0,1.0,1.0,0.5,0.75,1.6,-0.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5153,0.16666666666666666,0.39080459770114945,0.96,1.4615384615384615,2.0,-0.6230936819172113,0.6344675115147703,0.49887954657109906,0.4314758869199567,0.581550707984494,0.6696001163716948,0.5210388572753701,0.859797268279222,0.6696001163716948,0.06511398322198858,0.0,0.0,2.0,0.0,1.75,2.0,1.2,0.0,2.0,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
961,-0.1111111111111111,-0.1896551724137931,0.86,0.15384615384615385,0.5,-0.28322440087145967,0.5732382074147507,0.2862764075775531,0.5097724392382738,-0.08881382670984177,0.40059811775913484,0.6973336768100442,0.02911296866803439,1.0874190213587978,0.6077626267254462,0.0,0.0,0.0,0.0,0.75,0.25,0.0,-0.5,0.0,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5011,0.3888888888888889,-0.29310344827586204,0.04,0.6153846153846154,1.25,-0.4605475040257649,0.4317534529098235,0.314385754320224,0.35950182672850384,0.4077126078931225,0.346189691316188,0.2294935052179633,-0.06562641226476575,0.346189691316188,1.0483106873468813,0.0,-1.0,0.0,0.0,1.0,1.75,-0.2,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6653,0.0,0.985632183908046,0.46,0.23076923076923078,1.25,0.32098765432098764,0.10879035547484117,0.019944520759036324,-0.0036551011317336223,0.17260431712066743,-0.7755238700769802,0.09848981445151267,-0.37536818175688036,0.10153914919796193,-0.02345463250614205,1.0,1.0,1.0,1.0,0.75,0.0,0.0,0.25,2.0,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9094,0.8333333333333334,0.9741379310344828,-0.2,0.07692307692307693,1.0,-0.2407407407407407,0.3115428851584339,0.14525028306999782,0.2965536188648681,0.19450058070920181,0.20307829839592387,-0.13305193421934894,0.18839803133104463,-0.7755238700769802,1.1742913442279217,0.0,0.0,1.0,0.0,0.75,0.5,-0.4,0.0,-1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
810,-0.2777777777777778,-0.8850574712643678,0.0,0.3076923076923077,-0.75,-0.35477582846003897,0.5624264734239152,0.17774058354023656,0.2411868963048918,-0.04687968479127894,0.7798546743976487,0.09412409277587154,1.007628303794069,0.8204690990142031,0.5489974231271681,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5493,-0.3333333333333333,-0.7298850574712644,-0.56,-0.8461538461538461,-0.5,0.48148148148148157,-0.40777930737054474,-1.0375888588858215,-0.8713808092182469,-0.7958915050365306,-0.7755238700769802,-1.1921710908689298,-1.007628303794069,-0.7755238700769802,-0.731393516412085,1.0,1.0,1.0,-0.5,-0.75,-0.5,-0.6,0.0,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2147,0.05555555555555555,-0.11206896551724138,0.84,0.6153846153846154,-0.75,-0.7117552334943639,0.612406665849781,0.6463918534533695,0.9598537650639398,0.47836119361292767,0.6923793826323759,1.006099062325626,1.1112329361045028,1.0764454082578798,0.9338367416070775,-1.0,-1.0,2.0,-0.5,0.0,1.25,1.2,-1.0,0.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5107,-0.16666666666666666,-0.9051724137931034,-0.24,-0.6923076923076923,-0.75,0.9629629629629629,-0.5501394755140067,-0.7661739823514333,-0.6635500710610391,-0.7958915050365306,-0.7755238700769802,-0.7725050540976793,-0.37536818175688036,-0.3877619350384901,-0.10017625718049661,1.0,0.0,1.0,0.0,-0.75,-0.25,-0.6,-0.25,2.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3979,-0.7222222222222222,0.13505747126436782,0.98,0.15384615384615385,-0.25,-0.6230936819172113,0.8696970916258844,0.5548457323136123,0.9965698615657687,0.5741867566765431,0.2446505421182259,0.8756267239327267,0.24085521153310066,0.4793580006964157,0.42078835216682153,-1.0,-2.0,2.0,-0.5,0.5,0.0,0.6,-1.0,2.0,-0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6049,-0.6666666666666666,-0.43103448275862066,0.72,0.9230769230769231,0.25,-0.7489711934156378,0.5470855582404474,0.56000328545513,0.6955018986189897,0.6243592344446632,0.6190917972785056,0.6918634665493473,0.7644416592960634,0.7240085428146419,0.2405736698080648,-1.0,-1.0,2.0,-0.5,0.75,1.5,1.2,-0.75,1.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
8147,0.5555555555555556,0.005747126436781609,-0.18,-0.5384615384615384,0.25,1.2037037037037037,-0.7507590727021068,-0.7736447529211181,-0.8466829546908915,-0.5980305908885469,-0.7755238700769802,-0.6626115125441394,-1.007628303794069,-0.7755238700769802,-0.5264628207773835,1.0,1.0,0.0,0.5,-0.5,-0.5,-0.4,0.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1857,1.0,-0.6925287356321839,-0.94,-0.6153846153846154,0.0,0.6878306878306878,-0.13162741467746736,-0.5743289319496934,-0.43378755242877776,-0.4373842967603544,-0.7755238700769802,-0.6320354792626287,-1.007628303794069,-0.3877619350384901,-0.02345463250614205,1.0,0.0,1.0,0.0,-0.5,-0.25,-0.6,0.25,0.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3910,-0.2777777777777778,-0.26436781609195403,0.58,0.15384615384615385,-1.0,-0.9629629629629629,0.7493579839803345,0.5716988365138832,1.0272508016274087,0.5440974013625928,1.0201744121952059,0.7053948631708433,1.047388138238264,1.0201744121952059,0.06511398322198858,-1.0,-2.0,4.0,-1.0,0.0,1.25,0.2,-1.25,0.0,-0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5207,0.3888888888888889,0.8247126436781609,-0.16,1.0769230769230769,2.0,1.0293742017879952,0.058590443098638124,0.25631928808356286,0.10308435484205755,0.34255759928591645,-0.08870296647731721,0.3097724952177102,-0.1444589521359689,-0.08870296647731721,0.9603595447677841,1.0,1.0,1.0,4.0,1.25,0.5,0.2,0.5,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11114,0.0,0.43103448275862066,0.9,-0.46153846153846156,0.0,0.9629629629629629,-1.4702224121505238,-0.5699526611604441,-0.5821911413686852,-0.6343615367458626,-0.20746290290324726,-0.7322577070632672,-0.24318664449800542,0.0,0.15951573240067232,0.0,0.0,0.0,0.5,-0.5,-0.25,-0.4,0.25,0.0,-0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5429,1.2222222222222223,-0.1235632183908046,-0.78,-0.38461538461538464,0.25,-0.38518518518518513,-0.1831286909756626,-0.2843691385313892,-0.15792678609977648,-0.06027893695412789,-0.5308733279587541,-0.26477978916239525,-0.576043627965019,-0.5308733279587541,-1.451179391371804,0.0,0.0,0.0,-0.5,0.0,-0.25,-0.2,0.0,2.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9400,0.6666666666666666,-1.0,0.48,0.3076923076923077,-0.25,-0.6588693957115009,0.7792945521729444,0.46179329576399397,0.7528433490951435,0.4266983768469666,0.38776193503849,0.8393320735425007,0.48780116990121963,0.2637338989659208,0.45301504376350465,-1.0,-2.0,0.0,-0.5,0.5,1.0,0.2,-1.0,-1.0,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1740,1.4444444444444444,-0.7844827586206896,-0.54,0.07692307692307693,0.5,-0.2407407407407407,0.1307719701612987,0.3416195500784443,0.6501875274839393,0.48902282023490107,0.5175526480805436,0.16595938491201265,0.5369709225380106,0.03718763921497886,0.2554981117643361,-1.0,-1.0,1.0,0.0,0.75,0.25,-0.2,-0.5,0.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7488,0.3888888888888889,0.47988505747126436,-0.38,0.6923076923076923,-0.25,-0.2407407407407407,0.34088390770470733,0.27093019860489986,0.2535498663485917,0.29206239490214336,0.20307829839592387,0.3864279962797167,0.9659795543721166,0.5175526480805436,-0.25641814192069373,0.0,-1.0,0.0,0.5,0.25,0.25,1.6,-0.75,1.0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
195,-0.1111111111111111,0.9080459770114943,-0.56,-0.07692307692307693,1.0,0.6878306878306878,-0.42923762243285096,-0.17548335273399637,-0.18405971515214148,-0.10929433017656585,0.2446505421182259,-0.0951995573419654,-0.4630290774619893,0.28183818133320476,0.12359411675246054,0.0,-1.0,2.0,1.0,0.25,-0.25,-0.2,0.5,0.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
635,0.2222222222222222,0.31896551724137934,0.04,0.7692307692307693,2.0,0.885925925925926,0.16396656778637791,0.15943915124847133,0.028588443101758555,0.32513460677149386,-0.14311139292026412,-0.01723584784811107,-0.19072946429594947,-0.7755238700769802,0.5997267095804195,1.0,1.0,0.0,3.0,1.25,-0.25,0.4,0.5,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7527,0.1111111111111111,0.6580459770114943,0.96,-0.46153846153846156,0.25,0.9629629629629629,-1.1808192667549164,-0.6065049182779295,-0.6432764416332687,-1.0709300510135173,-0.08870296647731721,-0.31259167029201684,0.0,0.20307829839592387,-0.5869986227256642,0.0,-1.0,0.0,0.5,-0.5,-0.25,-0.4,0.5,1.0,-0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10319,-0.05555555555555555,0.3793103448275862,0.14,0.5384615384615384,0.5,0.08754208754208763,0.3904244172717464,0.4349228605004244,0.6061515373973365,0.6088680186078789,0.1297907130420535,0.1356864032043119,0.10538624670896068,0.1297907130420535,0.5125052426754879,0.0,0.0,1.0,1.0,-0.25,0.5,1.2,0.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2296,-0.2777777777777778,-0.46264367816091956,-0.9,-0.8461538461538461,-0.5,0.48148148148148157,-0.4871018945058307,-0.9429471116559227,-0.714828469485766,-1.2571159733443953,-0.3877619350384901,-0.6626115125441394,-0.576043627965019,-0.3877619350384901,-0.471701526830916,0.0,0.0,1.0,-0.5,-0.75,-0.5,-0.6,0.0,1.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10637,0.3333333333333333,0.5402298850574713,0.56,-0.5384615384615384,0.25,0.48148148148148157,-0.35263595840587675,-0.5098546942678703,-0.40697076903445234,-0.6474103906387431,-0.7755238700769802,-0.33894670494896506,-0.1444589521359689,0.436522943019284,-0.471701526830916,2.0,2.0,0.0,0.0,-0.25,-0.5,-0.4,0.25,0.0,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2931,-0.4444444444444444,0.8333333333333334,0.92,0.5384615384615384,0.0,-0.9629629629629629,0.5133168576137507,0.406876913939015,0.5555040325188899,0.4788123165655468,0.3154784929617928,0.17316707966436307,0.5737121950001144,0.6923793826323759,1.2255235634230763,-1.0,-2.0,1.0,-1.0,0.5,1.25,0.8,-0.75,0.0,-0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
907,-0.2777777777777778,-0.41379310344827586,-0.26,0.23076923076923078,0.25,0.6419753086419755,-0.16410937542168053,-0.03310862381075122,-0.09701387115060027,0.12525526503792894,-0.08870296647731721,0.021834313389506158,-0.37536818175688036,-0.7755238700769802,0.06511398322198858,0.0,0.0,0.0,1.5,0.25,-0.25,0.4,-0.25,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3698,-0.7222222222222222,0.9568965517241379,-0.72,0.3076923076923077,-0.75,-0.6588693957115009,0.6524852812288828,0.6213998946285498,1.0428957784052788,0.5130536272918914,1.0689354201760002,0.8840472666987581,0.9501581423206529,0.645248659877361,1.304283837344046,-1.0,-1.0,2.0,-0.5,0.0,1.0,0.6,-1.0,0.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9516,-0.05555555555555555,0.9310344827586207,0.82,1.0,1.75,-0.5502645502645502,-0.06869252422489219,0.4181714369041769,0.4153651415412118,0.4213835173923088,0.6388889180172997,0.4817476971951687,0.8014911666123883,0.8463518209205468,0.9012619380882784,-1.0,-2.0,3.0,0.0,1.25,1.25,1.0,0.25,-1.0,-0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
679,0.7222222222222222,0.8362068965517241,0.0,-0.6923076923076923,0.25,0.9629629629629629,-0.47628768252762016,-0.8580526489864454,-0.8150904607321814,-0.840317816859585,-0.20746290290324726,-0.448840246502505,-1.007628303794069,-0.7755238700769802,-1.451179391371804,1.0,1.0,0.0,0.0,-0.75,-0.5,-0.4,0.75,2.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7384,1.0555555555555556,-0.03735632183908046,-0.62,0.15384615384615385,1.5,-0.28322440087145967,-0.3918807456657933,0.07479840424301354,0.13088887129166782,-0.14259240975763418,0.6811734851375101,0.42153399398368163,0.3890734775391832,0.38776193503849,0.3747991173108948,-1.0,-1.0,0.0,0.0,0.75,-0.25,0.4,0.5,1.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5043,1.0555555555555556,0.7040229885057471,0.8,-0.15384615384615385,0.5,-0.07407407407407397,-0.9845918806250243,0.03380246332081946,0.23426560344034533,-1.026503739190463,0.346189691316188,0.05727660978811897,0.9164650493643182,0.6052486063887117,1.009992577255035,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.25,-2.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5267,0.0,0.3333333333333333,-0.12,-0.7692307692307693,-0.25,0.1925925925925927,-0.6322777702419435,-0.8051353070497679,-0.6181792244652246,-0.7757215038103391,-0.3877619350384901,-0.48707177625345005,-0.576043627965019,-0.5308733279587541,-0.8199621321402158,0.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
339,-0.1111111111111111,0.6522988505747126,0.66,0.23076923076923078,1.75,-0.32098765432098764,0.1615024655505046,0.08307483562457225,0.10811452911547369,0.3237005393504024,-0.7755238700769802,-0.38223786481114475,-0.24318664449800542,-0.7755238700769802,-0.9247165705944205,0.0,0.0,2.0,0.0,1.25,0.0,0.0,0.25,2.0,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2516,0.05555555555555555,0.08620689655172414,0.7,-0.6153846153846154,-1.0,0.6878306878306878,-0.14165923242695305,-0.5970225893528761,-0.4726047544284605,-0.6751517126322198,-0.3877619350384901,-0.6958495530356731,-0.24318664449800542,-0.20746290290324726,0.19332305418233545,1.0,1.0,0.0,0.0,-0.75,0.0,-0.6,-0.5,-1.0,-0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9010,-0.1111111111111111,0.42528735632183906,0.62,0.6153846153846154,-0.5,-0.7117552334943639,0.7369303557184441,0.6571019030648245,0.9793373458905583,0.5694142939303546,0.9882728042002115,0.9616605951562052,0.9280201559679603,0.5520147438379108,1.2255235634230763,-1.0,-1.0,4.0,-0.5,0.25,1.25,1.0,-1.0,1.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
378,-0.05555555555555555,0.5459770114942529,0.38,0.46153846153846156,1.0,-0.4126984126984127,0.03411235843216939,0.2567847262391589,0.31647698590715434,0.1610909493662898,0.8930366104212158,0.3072675912337357,0.5445992263320798,0.7388200638697252,0.9292947518681286,-1.0,-1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4808,0.7777777777777778,-0.16954022988505746,-0.74,-0.8461538461538461,-0.25,0.48148148148148157,-1.808370083509234,-1.143970975228957,-1.042052496423055,-1.4877282074983278,-0.3877619350384901,-0.9273913017065346,-0.24318664449800542,-0.7755238700769802,-1.0529256415547674,-1.0,-1.0,0.0,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5068,-0.05555555555555555,-0.06609195402298851,0.52,-0.7692307692307693,0.5,0.1925925925925927,-1.2428919270653918,-0.9940338034885297,-0.9291010727719912,-0.8173636728039921,-0.5308733279587541,-0.8174977601529947,-0.576043627965019,-0.5308733279587541,-1.451179391371804,0.0,-1.0,0.0,-0.5,-0.5,-0.5,-0.6,0.75,0.0,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7628,-0.16666666666666666,-0.7270114942528736,-0.78,-0.5384615384615384,-0.5,0.48148148148148157,-0.2704875432924184,-0.6065049182779295,-0.5713250511400829,-0.5758421620767741,-0.14311139292026412,-0.38223786481114475,-0.24318664449800542,-0.2862227858405282,-0.5869986227256642,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.2,-0.25,-1.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
